page,id_in_page,details_page_url,agency_or_not
42,1,https://www.sortlist.com/agency/mediatastisch,1
42,2,https://www.sortlist.com/agency/triare,1
42,3,https://www.sortlist.com/agency/26lights,1
42,4,https://www.sortlist.com/agency/blue-e-motion,1
42,5,https://www.sortlist.com/agency/key-development,1
42,6,https://www.sortlist.com/agency/of-cores,1
42,7,https://www.sortlist.com/agency/okappi,1
42,8,https://www.sortlist.com/agency/the-goodplace,1
42,9,https://www.sortlist.com/agency/clutch,1
42,10,https://www.sortlist.com/agency/wedge-digital,1
42,11,https://www.sortlist.com/agency/sparkle-2,1
42,12,https://www.sortlist.com/agency/bscript,1
42,13,https://www.sortlist.com/agency/endare,1
42,14,https://www.sortlist.com/agency/sevendays,1
42,15,https://www.sortlist.com/agency/novanexx,1
42,16,https://www.sortlist.com/agency/opentech,1
42,17,https://www.sortlist.com/agency/dabasystem,1
42,18,https://www.sortlist.com/agency/adm-media-consulting,1
42,19,https://www.sortlist.com/agency/ant-tech,1
42,20,https://www.sortlist.com/agency/artimon-digital,1
42,21,https://www.sortlist.com/agency/josh-digital,1
42,22,https://www.sortlist.com/agency/agily,1
42,23,https://www.sortlist.com/agency/celuga,1
42,24,https://www.sortlist.com/agency/simplx,1
42,25,https://www.sortlist.com/agency/andersen-lab,1
42,26,https://www.sortlist.com/agency/tinloof,1
42,27,https://www.sortlist.com/agency/figure8,1
42,28,https://www.sortlist.com/agency/la-chouette-company,1
42,29,https://www.sortlist.com/agency/bemobee-solutions,1
42,30,https://www.sortlist.com/agency/appunto,1
42,31,https://www.sortlist.com/agency/bni-bright-new-ideas,1
42,32,https://www.sortlist.com/agency/numidev,1
42,33,https://www.sortlist.com/agency/naranco-brands,1
42,34,https://www.sortlist.com/agency/lh-web-design,1
42,35,https://www.sortlist.com/agency/ion2s,1
42,36,https://www.sortlist.com/agency/mg-mobile,1
42,37,https://www.sortlist.com/agency/webadev,1
42,38,https://www.sortlist.com/agency/webbingstone,1
42,39,https://www.sortlist.com/agency/kern-it,1
42,40,https://www.sortlist.com/agency/weelite,1
42,41,https://www.sortlist.com/agency/keeen,1
42,42,https://www.sortlist.com/agency/leapcom,1
42,43,https://www.sortlist.com/agency/rowen,1
42,44,https://www.sortlist.com/agency/dtech-systems,1
42,45,https://www.sortlist.com/agency/bakino,1
42,46,https://www.sortlist.com/agency/brainlane,1
42,47,https://www.sortlist.com/agency/nazca-networks,1
42,48,https://www.sortlist.com/agency/agence-1400,1
42,49,https://www.sortlist.com/agency/b12-consulting,1
42,50,https://www.sortlist.com/agency/nybe,1
43,1,https://www.sortlist.com/agency/snowpact,1
43,2,https://www.sortlist.com/agency/edex-business-solutions,1
43,3,https://www.sortlist.com/agency/glueglue,1
43,4,https://www.sortlist.com/agency/querformat-de,1
43,5,https://www.sortlist.com/agency/sinapse,1
43,6,https://www.sortlist.com/agency/soamee-studio,1
43,7,https://www.sortlist.com/agency/7code,1
43,8,https://www.sortlist.com/agency/avanza-consultoria-tecnologica-9,1
43,9,https://www.sortlist.com/agency/brl-consulting,1
43,10,https://www.sortlist.com/agency/nebulae,1
43,11,https://www.sortlist.com/agency/smala-co,1
43,12,https://www.sortlist.com/agency/virtualspirit,1
43,13,https://www.sortlist.com/agency/andromede-digital,1
43,14,https://www.sortlist.com/agency/kodkodkod-studio,1
43,15,https://www.sortlist.com/agency/muse-case-gmbh,1
43,16,https://www.sortlist.com/agency/openbyte,1
43,17,https://www.sortlist.com/agency/strivals,1
43,18,https://www.sortlist.com/agency/wagaia,1
43,19,https://www.sortlist.com/agency/8pix-studio-sas,1
43,20,https://www.sortlist.com/agency/data-machine-intelligence-solutions,1
43,21,https://www.sortlist.com/agency/ironshark-gmbh,1
43,22,https://www.sortlist.com/agency/codecalc-gmbh,1
43,23,https://www.sortlist.com/agency/diseno-web-zaragoza-inicionet,1
43,24,https://www.sortlist.com/agency/enoki-studio,1
43,25,https://www.sortlist.com/agency/pickbeam,1
43,26,https://www.sortlist.com/agency/agile-digital-agency,1
43,27,https://www.sortlist.com/agency/iseo-online-marketing-gmbh,1
43,28,https://www.sortlist.com/agency/wisoft-solutions-2,1
43,29,https://www.sortlist.com/agency/inoutdata-project,1
43,30,https://www.sortlist.com/agency/mcore-services,1
43,31,https://www.sortlist.com/agency/unicblue,1
43,32,https://www.sortlist.com/agency/webcollective,1
43,33,https://www.sortlist.com/agency/futuro-team,1
